outcome,month,mmwr_week,age_group,vaccination_status,vaccinated_with_outcome,vaccinated_population,unvaccinated_with_outcome,unvaccinated_population,crude_vax_ir,crude_unvax_ir,crude_irr,age_adj_vax_ir,age_adj_unvax_ir,age_adj_irr,monthly_age_adj_vax_ir,monthly_age_adj_unvax_ir,monthly_age_adj_irr,continuity_correction
case,MAY 2022,202219,5-11,vax with updated booster,,0,7099,8579874,,82.7401428,,,,,,,,0
case,MAY 2022,202219,12-17,vaccinated,5742,5097665,5012,4467169,112.6398067,112.1963373,0.996062943,,,,,,,0
case,MAY 2022,202219,12-17,vax with updated booster,,0,5012,4467169,,112.1963373,,,,,,,,0
case,MAY 2022,202219,18-29,vaccinated,18768,11048933,14868,8535458,169.862556,174.1910042,1.025482062,,,,,,,0
case,MAY 2022,202219,18-29,vax with updated booster,,0,14868,8535458,,174.1910042,,,,,,,,0
case,MAY 2022,202219,30-49,vaccinated,38077,19986583,18916,9812962.85,190.5128055,192.7654297,1.011824004,,,,,,,1
case,MAY 2022,202219,30-49,vax with updated booster,,0,18916,9812962.85,,192.7654297,,,,,,,,1
case,MAY 2022,202219,50-64,vaccinated,26301,16303713,9549,4714921,161.3190811,202.5272534,1.255445121,,,,,,,1
case,MAY 2022,202219,50-64,vax with updated booster,,0,9549,4714921,,202.5272534,,,,,,,,1
case,MAY 2022,202219,65-79,vaccinated,16494,12211048,4755,1240451.15,135.0744015,383.3282754,2.837904675,,,,,,,1
case,MAY 2022,202219,65-79,vax with updated booster,,0,4755,1240451.15,,383.3282754,,,,,,,,1
case,MAY 2022,202219,80+,vaccinated,5682,3401901,1802,536661.9,167.0242608,335.7793799,2.010362915,,,,,,,1
case,MAY 2022,202219,80+,vax with updated booster,,0,1802,536661.9,,335.7793799,,,,,,,,1
case,MAY 2022,202219,all_ages,vaccinated,111064,68049843,54902,29307623.9,,,,165.9763393,209.7399146,1.263673578,165.795232,217.3073501,1.310697222,1
case,MAY 2022,202219,all_ages,vax with updated booster,,0,54902,29307623.9,,,,,209.7399146,,,217.3073501,,1
case,MAY 2022,202220,5-11,vaccinated,4801,2931860,7455,8565144,163.7527031,87.03881686,0.531525985,,,,,,,0
case,MAY 2022,202220,5-11,vax with updated booster,,0,7455,8565144,,87.03881686,,,,,,,,0
case,MAY 2022,202220,12-17,vaccinated,6085,5101991,5406,4457041,119.2671645,121.2912334,1.016970881,,,,,,,0
case,MAY 2022,202220,12-17,vax with updated booster,,0,5406,4457041,,121.2912334,,,,,,,,0
case,MAY 2022,202220,18-29,vaccinated,20494,11057451,16229,8516283,185.3410881,190.5643577,1.02818193,,,,,,,0
case,MAY 2022,202220,18-29,vax with updated booster,,0,16229,8516283,,190.5643577,,,,,,,,0
case,MAY 2022,202220,30-49,vaccinated,40580,19989825,22044,9794670.85,203.0032779,225.0611617,1.108657771,,,,,,,1
case,MAY 2022,202220,30-49,vax with updated booster,,0,22044,9794670.85,,225.0611617,,,,,,,,1
case,MAY 2022,202220,50-64,vaccinated,29006,16293289,11400,4703262,178.024216,242.384966,1.361528063,,,,,,,1
case,MAY 2022,202220,50-64,vax with updated booster,,0,11400,4703262,,242.384966,,,,,,,,1
case,MAY 2022,202220,65-79,vaccinated,18345,12196260,5679,1232244.15,150.4149633,460.8664606,3.063966846,,,,,,,1
case,MAY 2022,202220,65-79,vax with updated booster,,0,5679,1232244.15,,460.8664606,,,,,,,,1
case,MAY 2022,202220,80+,vaccinated,6149,3397582,2056,533276.9,180.9816511,385.540795,2.130275598,,,,,,,1
case,MAY 2022,202220,80+,vax with updated booster,,0,2056,533276.9,,385.540795,,,,,,,,1
case,MAY 2022,202220,all_ages,vaccinated,120659,68036398,62814,29236777.9,,,,179.5781231,243.702538,1.357083668,165.795232,217.3073501,1.310697222,1
case,MAY 2022,202220,all_ages,vax with updated booster,,0,62814,29236777.9,,,,,243.702538,,,217.3073501,,1
case,MAY 2022,202221,5-11,vaccinated,4517,2943956,6680,8549089,153.4329997,78.13698044,0.509257986,,,,,,,0
case,MAY 2022,202221,5-11,vax with updated booster,,0,6680,8549089,,78.13698044,,,,,,,,0
case,MAY 2022,202221,12-17,vaccinated,5930,5105500,4859,4448070,116.1492508,109.2383888,0.940500158,,,,,,,0
case,MAY 2022,202221,12-17,vax with updated booster,,0,4859,4448070,,109.2383888,,,,,,,,0
case,MAY 2022,202221,18-29,vaccinated,21182,11064511,16744,8498645,191.4409051,197.0196425,1.029140781,,,,,,,0
case,MAY 2022,202221,18-29,vax with updated booster,,0,16744,8498645,,197.0196425,,,,,,,,0
case,MAY 2022,202221,30-49,vaccinated,41546,19991423,22687,9777371.85,207.8191232,232.0357694,1.116527516,,,,,,,1
case,MAY 2022,202221,30-49,vax with updated booster,,0,22687,9777371.85,,232.0357694,,,,,,,,1
case,MAY 2022,202221,50-64,vaccinated,29773,16280670,12188,4691585,182.8733093,259.7842733,1.420569652,,,,,,,1
case,MAY 2022,202221,50-64,vax with updated booster,,0,12188,4691585,,259.7842733,,,,,,,,1
case,MAY 2022,202221,65-79,vaccinated,19320,12179853,6250,1224158.15,158.6226041,510.5549475,3.218677127,,,,,,,1
case,MAY 2022,202221,65-79,vax with updated booster,,0,6250,1224158.15,,510.5549475,,,,,,,,1
case,MAY 2022,202221,80+,vaccinated,6396,3392465,2161,530194.9,188.5354749,407.5859651,2.16185291,,,,,,,1
case,MAY 2022,202221,80+,vax with updated booster,,0,2161,530194.9,,407.5859651,,,,,,,,1
case,MAY 2022,202221,all_ages,vaccinated,124147,68014422,64889,29170024.9,,,,184.3157504,255.8933402,1.388342232,165.795232,217.3073501,1.310697222,1
case,MAY 2022,202221,all_ages,vax with updated booster,,0,64889,29170024.9,,,,,255.8933402,,,217.3073501,,1
case,JUN 2022,202222,5-11,vaccinated,3441,2953445,5162,8536897,116.5080101,60.46693547,0.518993805,,,,,,,0
case,JUN 2022,202222,5-11,vax with updated booster,,0,5162,8536897,,60.46693547,,,,,,,,0
case,JUN 2022,202222,12-17,vaccinated,4464,5108002,3736,4440179,87.39229155,84.14075198,0.962793749,,,,,,,0
case,JUN 2022,202222,12-17,vax with updated booster,,0,3736,4440179,,84.14075198,,,,,,,,0
case,JUN 2022,202222,18-29,vaccinated,21207,11070585,17679,8483805,191.5616925,208.3852705,1.08782329,,,,,,,0
case,JUN 2022,202222,18-29,vax with updated booster,,0,17679,8483805,,208.3852705,,,,,,,,0
case,JUN 2022,202222,30-49,vaccinated,40359,19991544,23918,9764063.85,201.880355,244.9594797,1.213389384,,,,,,,1
case,JUN 2022,202222,30-49,vax with updated booster,,0,23918,9764063.85,,244.9594797,,,,,,,,1
case,JUN 2022,202222,50-64,vaccinated,29504,16266105,12687,4682570,181.3833121,270.9409576,1.493747989,,,,,,,1
case,JUN 2022,202222,50-64,vax with updated booster,,0,12687,4682570,,270.9409576,,,,,,,,1
case,JUN 2022,202222,65-79,vaccinated,19857,12162621,6970,1218748.15,163.2625073,571.898304,3.502937162,,,,,,,1
case,JUN 2022,202222,65-79,vax with updated booster,,0,6970,1218748.15,,571.898304,,,,,,,,1
case,JUN 2022,202222,80+,vaccinated,6712,3387651,2271,528017.9,198.1313896,430.0990554,2.170776959,,,,,,,1
case,JUN 2022,202222,80+,vax with updated booster,,0,2271,528017.9,,430.0990554,,,,,,,,1
case,JUN 2022,202222,all_ages,vaccinated,122103,67986508,67261,29117383.9,,,,179.7987588,270.0731063,1.502085488,182.5495197,304.9862057,1.670703962,1
case,JUN 2022,202222,all_ages,vax with updated booster,,0,67261,29117383.9,,,,,270.0731063,,,304.9862057,,1
case,JUN 2022,202223,5-11,vaccinated,2971,2956909,4841,8520474,100.4765449,56.81608793,0.565466179,,,,,,,0
case,JUN 2022,202223,5-11,vax with updated booster,,0,4841,8520474,,56.81608793,,,,,,,,0
case,JUN 2022,202223,12-17,vaccinated,3952,5109721,3437,4431374,77.34277468,77.56059407,1.002816286,,,,,,,0
case,JUN 2022,202223,12-17,vax with updated booster,,0,3437,4431374,,77.56059407,,,,,,,,0
case,JUN 2022,202223,18-29,vaccinated,20277,11076491,18726,8466146,183.0633907,221.1868305,1.208252669,,,,,,,0
case,JUN 2022,202223,18-29,vax with updated booster,,0,18726,8466146,,221.1868305,,,,,,,,0
case,JUN 2022,202223,30-49,vaccinated,39095,19991878,24698,9747473.85,195.5544146,253.3784689,1.295692912,,,,,,,1
case,JUN 2022,202223,30-49,vax with updated booster,,0,24698,9747473.85,,253.3784689,,,,,,,,1
case,JUN 2022,202223,50-64,vaccinated,29311,16253942,13533,4671672,180.3316389,289.6821523,1.606385624,,,,,,,1
case,JUN 2022,202223,50-64,vax with updated booster,,0,13533,4671672,,289.6821523,,,,,,,,1
case,JUN 2022,202223,65-79,vaccinated,20114,12149590,7271,1212107.65,165.5529117,599.8642117,3.623398741,,,,,,,1
case,JUN 2022,202223,65-79,vax with updated booster,,0,7271,1212107.65,,599.8642117,,,,,,,,1
case,JUN 2022,202223,80+,vaccinated,6632,3384077,2321,525320.9,195.9766282,441.8251777,2.254478923,,,,,,,1
case,JUN 2022,202223,80+,vax with updated booster,,0,2321,525320.9,,441.8251777,,,,,,,,1
case,JUN 2022,202223,all_ages,vaccinated,119381,67965699,69986,29054094.4,,,,174.7569427,281.9798723,1.61355462,182.5495197,304.9862057,1.670703962,1
case,JUN 2022,202223,all_ages,vax with updated booster,,0,69986,29054094.4,,,,,281.9798723,,,304.9862057,,1
case,JUN 2022,202224,5-11,vaccinated,2608,2958815,5181,8504021,88.14339524,60.92412048,0.691193257,,,,,,,0
case,JUN 2022,202224,5-11,vax with updated booster,,0,5181,8504021,,60.92412048,,,,,,,,0
case,JUN 2022,202224,12-17,vaccinated,3540,5110348,3488,4422075,69.27121206,78.87699779,1.138669231,,,,,,,0
case,JUN 2022,202224,12-17,vax with updated booster,,0,3488,4422075,,78.87699779,,,,,,,,0
case,JUN 2022,202224,18-29,vaccinated,19601,11081940,19103,8450287,176.8733633,226.0633278,1.27810838,,,,,,,0
case,JUN 2022,202224,18-29,vax with updated booster,,0,19103,8450287,,226.0633278,,,,,,,,0
case,JUN 2022,202224,30-49,vaccinated,38805,19992190,25196,9732484.85,194.1007964,258.8855815,1.333768776,,,,,,,1
case,JUN 2022,202224,30-49,vax with updated booster,,0,25196,9732484.85,,258.8855815,,,,,,,,1
case,JUN 2022,202224,50-64,vaccinated,29380,16243044,13680,4662563,180.8774267,293.4008613,1.622097719,,,,,,,1
case,JUN 2022,202224,50-64,vax with updated booster,,0,13680,4662563,,293.4008613,,,,,,,,1
case,JUN 2022,202224,65-79,vaccinated,20593,12138444,7552,1207168.65,169.651069,625.5961004,3.68754588,,,,,,,1
case,JUN 2022,202224,65-79,vax with updated booster,,0,7552,1207168.65,,625.5961004,,,,,,,,1
case,JUN 2022,202224,80+,vaccinated,6908,3381434,2342,523041.9,204.2920252,447.7652746,2.191790277,,,,,,,1
case,JUN 2022,202224,80+,vax with updated booster,,0,2342,523041.9,,447.7652746,,,,,,,,1
case,JUN 2022,202224,all_ages,vaccinated,118827,67947400,71361,28997620.4,,,,173.0794238,288.8952976,1.669148713,182.5495197,304.9862057,1.670703962,1
case,JUN 2022,202224,all_ages,vax with updated booster,,0,71361,28997620.4,,,,,288.8952976,,,304.9862057,,1
case,JUN 2022,202225,5-11,vaccinated,2538,2961160,5715,8488312,85.70965432,67.3278739,0.785534307,,,,,,,0
case,JUN 2022,202225,5-11,vax with updated booster,,0,5715,8488312,,67.3278739,,,,,,,,0
case,JUN 2022,202225,12-17,vaccinated,3808,5111023,3843,4414140,74.50563224,87.06112629,1.168517381,,,,,,,0
case,JUN 2022,202225,12-17,vax with updated booster,,0,3843,4414140,,87.06112629,,,,,,,,0
case,JUN 2022,202225,18-29,vaccinated,21230,11088261,21301,8434746,191.4637471,252.5387249,1.318989776,,,,,,,0
case,JUN 2022,202225,18-29,vax with updated booster,,0,21301,8434746,,252.5387249,,,,,,,,0
case,JUN 2022,202225,30-49,vaccinated,41546,19992324,28476,9718319.85,207.8097574,293.0136118,1.410008921,,,,,,,1
case,JUN 2022,202225,30-49,vax with updated booster,,0,28476,9718319.85,,293.0136118,,,,,,,,1
case,JUN 2022,202225,50-64,vaccinated,31387,16231047,15224,4653799,193.3763115,327.1305873,1.691678701,,,,,,,1
case,JUN 2022,202225,50-64,vax with updated booster,,0,15224,4653799,,327.1305873,,,,,,,,1
case,JUN 2022,202225,65-79,vaccinated,22563,12126815,8442,1202466.65,186.0587467,702.0568928,3.773307653,,,,,,,1
case,JUN 2022,202225,65-79,vax with updated booster,,0,8442,1202466.65,,702.0568928,,,,,,,,1
case,JUN 2022,202225,80+,vaccinated,7478,3378096,2576,521015.9,221.3673028,494.4186924,2.233476608,,,,,,,1
case,JUN 2022,202225,80+,vax with updated booster,,0,2576,521015.9,,494.4186924,,,,,,,,1
case,JUN 2022,202225,all_ages,vaccinated,128012,67927566,79862,28944487.4,,,,186.2985229,324.0372986,1.739344432,182.5495197,304.9862057,1.670703962,1
case,JUN 2022,202225,all_ages,vax with updated booster,,0,79862,28944487.4,,,,,324.0372986,,,304.9862057,,1
case,JUN 2022,202226,5-11,vaccinated,2600,2965556,6634,8473810,87.67327274,78.28827883,0.892954904,,,,,,,0
case,JUN 2022,202226,5-11,vax with updated booster,,0,6634,8473810,,78.28827883,,,,,,,,0
case,JUN 2022,202226,12-17,vaccinated,4124,5111587,4426,4406519,80.67944456,100.442095,1.244952733,,,,,,,0
case,JUN 2022,202226,12-17,vax with updated booster,,0,4426,4406519,,100.442095,,,,,,,,0
case,JUN 2022,202226,18-29,vaccinated,22377,11094525,23794,8419450,201.6940788,282.6075337,1.401169213,,,,,,,0
case,JUN 2022,202226,18-29,vax with updated booster,,0,23794,8419450,,282.6075337,,,,,,,,0
case,JUN 2022,202226,30-49,vaccinated,43769,19993117,31570,9704118.85,218.9203414,325.3257765,1.48604636,,,,,,,1
case,JUN 2022,202226,30-49,vax with updated booster,,0,31570,9704118.85,,325.3257765,,,,,,,,1
case,JUN 2022,202226,50-64,vaccinated,33954,16220270,16695,4645857,209.3306708,359.3524295,1.716673568,,,,,,,1
case,JUN 2022,202226,50-64,vax with updated booster,,0,16695,4645857,,359.3524295,,,,,,,,1
case,JUN 2022,202226,65-79,vaccinated,24850,12115683,9327,1198024.65,205.1060596,778.5315603,3.795751143,,,,,,,1
case,JUN 2022,202226,65-79,vax with updated booster,,0,9327,1198024.65,,778.5315603,,,,,,,,1
case,JUN 2022,202226,80+,vaccinated,8131,3374915,2942,519235.9,240.9245862,566.6018085,2.351780768,,,,,,,1
case,JUN 2022,202226,80+,vax with updated booster,,0,2942,519235.9,,566.6018085,,,,,,,,1
case,JUN 2022,202226,all_ages,vaccinated,137205,67910097,88754,28893205.4,,,,198.8349764,360.4997915,1.813060247,182.5495197,304.9862057,1.670703962,1
case,JUN 2022,202226,all_ages,vax with updated booster,,0,88754,28893205.4,,,,,360.4997915,,,304.9862057,,1
case,JUL 2022,202227,5-11,vaccinated,2425,2968408,7207,8460596,81.69362163,85.18312421,1.042714505,,,,,,,0
case,JUL 2022,202227,5-11,vax with updated booster,,0,7207,8460596,,85.18312421,,,,,,,,0
case,JUL 2022,202227,12-17,vaccinated,3824,5111789,4844,4399892,74.80746956,110.0936114,1.471692761,,,,,,,0
case,JUL 2022,202227,12-17,vax with updated booster,,0,4844,4399892,,110.0936114,,,,,,,,0
case,JUL 2022,202227,18-29,vaccinated,22156,11099883,25360,8406754,199.6057076,301.6622111,1.511290508,,,,,,,0
case,JUL 2022,202227,18-29,vax with updated booster,,0,25360,8406754,,301.6622111,,,,,,,,0
case,JUL 2022,202227,30-49,vaccinated,43500,19992325,33187,9692787.85,217.5834977,342.3885936,1.573596331,,,,,,,1
case,JUL 2022,202227,30-49,vax with updated booster,,0,33187,9692787.85,,342.3885936,,,,,,,,1
case,JUL 2022,202227,50-64,vaccinated,34208,16208851,17555,4638244,211.0451876,378.4837538,1.793377798,,,,,,,1
case,JUL 2022,202227,50-64,vax with updated booster,,0,17555,4638244,,378.4837538,,,,,,,,1
case,JUL 2022,202227,65-79,vaccinated,25363,12105168,9881,1194141.65,209.5220818,827.4562737,3.94925569,,,,,,,1
case,JUL 2022,202227,65-79,vax with updated booster,,0,9881,1194141.65,,827.4562737,,,,,,,,1
case,JUL 2022,202227,80+,vaccinated,8252,3372015,3048,517804.9,244.7201451,588.6386938,2.405354466,,,,,,,1
case,JUL 2022,202227,80+,vax with updated booster,,0,3048,517804.9,,588.6386938,,,,,,,,1
case,JUL 2022,202227,all_ages,vaccinated,137303,67890031,93875,28849624.4,,,,198.2872992,381.3319057,1.923128245,203.0431458,418.3280027,2.060291181,1
case,JUL 2022,202227,all_ages,vax with updated booster,,0,93875,28849624.4,,,,,381.3319057,,,418.3280027,,1
case,JUL 2022,202228,5-11,vaccinated,2594,2972464,8447,8442189,87.2676675,100.0569876,1.146552789,,,,,,,0
case,JUL 2022,202228,5-11,vax with updated booster,,0,8447,8442189,,100.0569876,,,,,,,,0
case,JUL 2022,202228,12-17,vaccinated,4161,5111931,5553,4391663,81.39781229,126.4441283,1.553409419,,,,,,,0
case,JUL 2022,202228,12-17,vax with updated booster,,0,5553,4391663,,126.4441283,,,,,,,,0
case,JUL 2022,202228,18-29,vaccinated,23046,11104982,28070,8390248,207.5284769,334.5550692,1.612092346,,,,,,,0
case,JUL 2022,202228,18-29,vax with updated booster,,0,28070,8390248,,334.5550692,,,,,,,,0
case,JUL 2022,202228,30-49,vaccinated,45167,19991300,37167,9676632.85,225.933281,384.0902158,1.700016103,,,,,,,1
case,JUL 2022,202228,30-49,vax with updated booster,,0,37167,9676632.85,,384.0902158,,,,,,,,1
case,JUL 2022,202228,50-64,vaccinated,36479,16196552,19403,4627352,225.2269495,419.3110876,1.861726976,,,,,,,1
case,JUL 2022,202228,50-64,vax with updated booster,,0,19403,4627352,,419.3110876,,,,,,,,1
case,JUL 2022,202228,65-79,vaccinated,27394,12093802,10750,1187649.65,226.5127211,905.1490901,3.996018791,,,,,,,1
case,JUL 2022,202228,65-79,vax with updated booster,,0,10750,1187649.65,,905.1490901,,,,,,,,1
case,JUL 2022,202228,80+,vaccinated,9047,3368796,3258,515666.9,268.5529192,631.8032047,2.352620879,,,,,,,1
case,JUL 2022,202228,80+,vax with updated booster,,0,3258,515666.9,,631.8032047,,,,,,,,1
case,JUL 2022,202228,all_ages,vaccinated,145294,67867363,104201,28789212.4,,,,209.0218116,422.641573,2.021997464,203.0431458,418.3280027,2.060291181,1
case,JUL 2022,202228,all_ages,vax with updated booster,,0,104201,28789212.4,,,,,422.641573,,,418.3280027,,1
case,JUL 2022,202229,5-11,vaccinated,2706,2976605,9180,8421959,90.9089382,109.0007681,1.199010463,,,,,,,0
case,JUL 2022,202229,5-11,vax with updated booster,,0,9180,8421959,,109.0007681,,,,,,,,0
case,JUL 2022,202229,12-17,vaccinated,4225,5111861,5903,4383210,82.65091715,134.6729908,1.629419194,,,,,,,0
case,JUL 2022,202229,12-17,vax with updated booster,,0,5903,4383210,,134.6729908,,,,,,,,0
case,JUL 2022,202229,18-29,vaccinated,22685,11109719,28790,8375123,204.190583,343.7561454,1.683506361,,,,,,,0
case,JUL 2022,202229,18-29,vax with updated booster,,0,28790,8375123,,343.7561454,,,,,,,,0
case,JUL 2022,202229,30-49,vaccinated,44877,19989946,38560,9661944.85,224.4978551,399.0914935,1.777707379,,,,,,,1
case,JUL 2022,202229,30-49,vax with updated booster,,0,38560,9661944.85,,399.0914935,,,,,,,,1
case,JUL 2022,202229,50-64,vaccinated,36954,16182660,20616,4616141,228.3555361,446.6068086,1.955752053,,,,,,,1
case,JUL 2022,202229,50-64,vax with updated booster,,0,20616,4616141,,446.6068086,,,,,,,,1
case,JUL 2022,202229,65-79,vaccinated,27819,12080883,11304,1181023.65,230.2729031,957.1357864,4.156528075,,,,,,,1
case,JUL 2022,202229,65-79,vax with updated booster,,0,11304,1181023.65,,957.1357864,,,,,,,,1
case,JUL 2022,202229,80+,vaccinated,9444,3365812,3656,513509.9,280.5860815,711.9629047,2.537413478,,,,,,,1
case,JUL 2022,202229,80+,vax with updated booster,,0,3656,513509.9,,711.9629047,,,,,,,,1
case,JUL 2022,202229,all_ages,vaccinated,146004,67840881,108829,28730952.4,,,,209.4499727,444.8223403,2.123764136,203.0431458,418.3280027,2.060291181,1
case,JUL 2022,202229,all_ages,vax with updated booster,,0,108829,28730952.4,,,,,444.8223403,,,418.3280027,,1
case,JUL 2022,202230,5-11,vaccinated,2465,2981106,8938,8400834,82.68743211,106.3941985,1.286703381,,,,,,,0
case,JUL 2022,202230,5-11,vax with updated booster,,0,8938,8400834,,106.3941985,,,,,,,,0
case,JUL 2022,202230,12-17,vaccinated,3940,5110443,5798,4374324,77.09703444,132.5461946,1.71921262,,,,,,,0
case,JUL 2022,202230,12-17,vax with updated booster,,0,5798,4374324,,132.5461946,,,,,,,,0
case,JUL 2022,202230,18-29,vaccinated,20902,11114275,27089,8360572,188.0644486,324.0089314,1.722861146,,,,,,,0
case,JUL 2022,202230,18-29,vax with updated booster,,0,27089,8360572,,324.0089314,,,,,,,,0
case,JUL 2022,202230,30-49,vaccinated,41479,19986152,36537,9648152.85,207.5386998,378.6942492,1.824692212,,,,,,,1
case,JUL 2022,202230,30-49,vax with updated booster,,0,36537,9648152.85,,378.6942492,,,,,,,,1
case,JUL 2022,202230,50-64,vaccinated,34811,16157150,19475,4607074,215.4526015,422.7194961,1.962006925,,,,,,,1
case,JUL 2022,202230,50-64,vax with updated booster,,0,19475,4607074,,422.7194961,,,,,,,,1
case,JUL 2022,202230,65-79,vaccinated,26544,12056059,10893,1175636.65,220.1714507,926.561791,4.208364836,,,,,,,1
case,JUL 2022,202230,65-79,vax with updated booster,,0,10893,1175636.65,,926.561791,,,,,,,,1
case,JUL 2022,202230,80+,vaccinated,8922,3359939,3547,511522.9,265.5405351,693.4195908,2.611351184,,,,,,,1
case,JUL 2022,202230,80+,vax with updated booster,,0,3547,511522.9,,693.4195908,,,,,,,,1
case,JUL 2022,202230,all_ages,vaccinated,136598,67784018,103339,28677282.4,,,,195.417784,424.7473426,2.173534741,203.0431458,418.3280027,2.060291181,1
case,JUL 2022,202230,all_ages,vax with updated booster,,0,103339,28677282.4,,,,,424.7473426,,,418.3280027,,1
case,AUG 2022,202231,5-11,vaccinated,2393,2986471,9422,8378779,80.12801732,112.4507521,1.403388675,,,,,,,0
case,AUG 2022,202231,5-11,vax with updated booster,,0,9422,8378779,,112.4507521,,,,,,,,0
case,AUG 2022,202231,12-17,vaccinated,3852,5108525,5832,4365129,75.40336986,133.604299,1.771861115,,,,,,,0
case,AUG 2022,202231,12-17,vax with updated booster,,0,5832,4365129,,133.604299,,,,,,,,0
case,AUG 2022,202231,0.5-4,vaccinated,22,6651,9901,6587784.5,330.7773267,150.2933194,0.454364031,,,,,,,0
case,AUG 2022,202231,0.5-4,vax with updated booster,,0,9901,6587784.5,,150.2933194,,,,,,,,0
case,AUG 2022,202231,18-29,vaccinated,19255,11118623,24610,8345922,173.1779196,294.8745507,1.702726025,,,,,,,0
case,AUG 2022,202231,18-29,vax with updated booster,,0,24610,8345922,,294.8745507,,,,,,,,0
case,AUG 2022,202231,30-49,vaccinated,37207,19982315,33554,9634941.85,186.199647,348.2532694,1.870321856,,,,,,,1
case,AUG 2022,202231,30-49,vax with updated booster,,0,33554,9634941.85,,348.2532694,,,,,,,,1
case,AUG 2022,202231,50-64,vaccinated,31175,16135026,17822,4598739,193.2131997,387.5410194,2.005768861,,,,,,,1
case,AUG 2022,202231,50-64,vax with updated booster,,0,17822,4598739,,387.5410194,,,,,,,,1
case,AUG 2022,202231,65-79,vaccinated,23586,12032809,9986,1170980.65,196.0140812,852.7894974,4.350654261,,,,,,,1
case,AUG 2022,202231,65-79,vax with updated booster,,0,9986,1170980.65,,852.7894974,,,,,,,,1
case,AUG 2022,202231,80+,vaccinated,8061,3353341,3209,510072.9,240.3871244,629.1257583,2.617135839,,,,,,,1
case,AUG 2022,202231,80+,vax with updated booster,,0,3209,510072.9,,629.1257583,,,,,,,,1
case,AUG 2022,202231,all_ages,vaccinated,123136,67730639,95013,28625785.4,,,,176.7328051,390.7413261,2.210915658,150.9654693,337.3594991,2.234679895,1
case,AUG 2022,202231,all_ages,vax with updated booster,,0,95013,28625785.4,,,,,390.7413261,,,337.3594991,,1
case,AUG 2022,202232,5-11,vaccinated,2688,2992024,13038,8358089,89.83885156,155.9925959,1.736360085,,,,,,,0
case,AUG 2022,202232,5-11,vax with updated booster,,0,13038,8358089,,155.9925959,,,,,,,,0
case,AUG 2022,202232,12-17,vaccinated,4458,5106576,8188,4356624,87.29920009,187.9436922,2.152868434,,,,,,,0
case,AUG 2022,202232,12-17,vax with updated booster,,0,8188,4356624,,187.9436922,,,,,,,,0
case,AUG 2022,202232,0.5-4,vaccinated,41,26844,9606,6554682.5,152.7343168,146.5517208,0.959520584,,,,,,,0
case,AUG 2022,202232,0.5-4,vax with updated booster,,0,9606,6554682.5,,146.5517208,,,,,,,,0
case,AUG 2022,202232,18-29,vaccinated,16590,11122891,21959,8330680,149.1518707,263.5919277,1.767272019,,,,,,,0
case,AUG 2022,202232,18-29,vax with updated booster,,0,21959,8330680,,263.5919277,,,,,,,,0
case,AUG 2022,202232,30-49,vaccinated,33367,19980333,30180,9621134.85,166.9992187,313.6844091,1.878358543,,,,,,,1
case,AUG 2022,202232,30-49,vax with updated booster,,0,30180,9621134.85,,313.6844091,,,,,,,,1
case,AUG 2022,202232,50-64,vaccinated,27651,16120227,15989,4591454,171.5298426,348.2339146,2.030165185,,,,,,,1
case,AUG 2022,202232,50-64,vax with updated booster,,0,15989,4591454,,348.2339146,,,,,,,,1
case,AUG 2022,202232,65-79,vaccinated,21537,12018390,9037,1166874.65,179.2003754,774.4619356,4.32176514,,,,,,,1
case,AUG 2022,202232,65-79,vax with updated booster,,0,9037,1166874.65,,774.4619356,,,,,,,,1
case,AUG 2022,202232,80+,vaccinated,7802,3348690,3048,508646.9,232.9866306,599.2369166,2.571979839,,,,,,,1
case,AUG 2022,202232,80+,vax with updated booster,,0,3048,508646.9,,599.2369166,,,,,,,,1
case,AUG 2022,202232,all_ages,vaccinated,111405,67697107,88401,28575414.4,,,,160.1215696,360.4541015,2.251127705,150.9654693,337.3594991,2.234679895,1
case,AUG 2022,202232,all_ages,vax with updated booster,,0,88401,28575414.4,,,,,360.4541015,,,337.3594991,,1
case,AUG 2022,202233,5-11,vaccinated,3143,2997557,17451,8341648,104.8520512,209.2032653,1.995223393,,,,,,,0
case,AUG 2022,202233,5-11,vax with updated booster,,0,17451,8341648,,209.2032653,,,,,,,,0
case,AUG 2022,202233,12-17,vaccinated,5807,5104916,12204,4349372,113.753096,280.5922326,2.466677764,,,,,,,0
case,AUG 2022,202233,12-17,vax with updated booster,,0,12204,4349372,,280.5922326,,,,,,,,0
case,AUG 2022,202233,0.5-4,vaccinated,60,41059,8848,6524466.5,146.1311771,135.6126206,0.928019765,,,,,,,0
case,AUG 2022,202233,0.5-4,vax with updated booster,,0,8848,6524466.5,,135.6126206,,,,,,,,0
case,AUG 2022,202233,18-29,vaccinated,14622,11127830,19365,8317156,131.400282,232.8319921,1.771929166,,,,,,,0
case,AUG 2022,202233,18-29,vax with updated booster,,0,19365,8317156,,232.8319921,,,,,,,,0
case,AUG 2022,202233,30-49,vaccinated,29889,19979932,27349,9610063.85,149.5951037,284.587079,1.90238231,,,,,,,1
case,AUG 2022,202233,30-49,vax with updated booster,,0,27349,9610063.85,,284.587079,,,,,,,,1
case,AUG 2022,202233,50-64,vaccinated,25113,16110595,14273,4585441,155.8787866,311.2677712,1.996857802,,,,,,,1
